,0,1,2,3,4,5,6,7,8,9
43377,50,0,86,-10,50,-3,35,37,2,1
43378,37,0,77,1,28,0,40,48,8,1
43379,37,0,75,-2,28,0,38,46,8,1
43380,55,0,78,0,10,-6,23,68,46,4
43381,37,0,78,0,10,0,42,68,26,1
43382,46,0,88,0,44,-30,43,44,2,1
43383,104,-2,105,-1,70,0,1,35,34,5
43384,49,0,111,0,50,3,62,62,0,1
43385,56,0,85,0,54,-13,29,31,2,1
43386,56,0,97,0,42,28,41,55,14,4
43387,41,0,81,0,42,10,41,40,0,1
43388,41,-3,76,0,38,-9,35,37,2,1
43389,37,0,79,0,10,40,42,69,26,1
43390,41,0,86,0,42,13,45,45,0,1
43391,52,1,80,0,52,0,28,28,0,1
43392,41,4,76,0,38,-21,35,37,2,1
43393,51,0,81,0,52,10,29,29,0,1
43394,37,0,76,0,26,-30,39,50,10,1
43395,37,0,76,2,36,0,39,39,0,1
43396,56,0,96,0,50,-3,40,47,6,4
43397,44,0,81,0,44,0,38,37,0,1
43398,45,-2,77,0,46,15,31,30,0,1
43399,49,0,81,6,46,-3,33,35,2,1
43400,45,-3,90,0,46,8,45,44,0,1
43401,78,1,82,0,-42,-25,4,126,122,5
43402,49,0,106,-3,50,0,57,57,0,1
43403,55,-2,80,3,-4,0,25,85,60,4
43404,38,0,106,0,38,1,68,67,0,1
43405,56,0,78,0,26,4,22,52,30,4
43406,41,-4,76,0,38,-12,35,37,2,1
43407,37,-3,79,3,36,0,42,43,0,1
43408,37,4,76,0,36,0,39,40,2,1
43409,37,0,79,0,2,-25,42,76,34,1
43410,82,0,85,-1,-4,-27,3,90,88,5
43411,55,0,81,0,-10,-10,25,91,66,4
43412,56,0,95,-5,42,0,40,54,14,4
43413,42,-5,108,-6,42,0,66,67,2,1
43414,56,1,78,-6,16,0,22,63,40,4
43415,47,0,88,3,46,0,42,42,0,1
43416,56,-1,96,-2,52,0,40,44,4,4
43417,85,2,88,0,6,7,3,83,80,5
43418,43,0,100,8,42,-5,57,59,2,1
43419,37,0,80,0,30,12,43,49,6,1
43420,48,-3,77,0,46,-3,29,31,2,1
43421,56,0,79,0,56,8,23,22,0,1
43422,37,0,78,0,26,-4,42,52,10,1
43423,41,3,86,0,42,14,45,45,0,1
43424,56,0,85,0,54,-3,29,31,2,1
43425,55,0,92,2,-4,6,36,97,60,4
43426,56,4,98,0,44,0,42,54,12,4
43427,55,0,81,-1,-14,0,26,97,70,4
43428,81,0,86,1,-22,20,4,109,104,5
43429,104,0,105,0,72,2,1,33,32,5
43430,55,0,86,0,56,30,30,29,0,1
43431,37,5,81,0,36,0,44,45,0,1
43432,76,0,81,1,-42,0,5,125,120,5
43433,51,0,89,5,52,0,38,37,0,1
43434,37,-2,94,0,34,0,57,61,4,1
43435,45,0,86,-1,44,0,40,42,2,1
43436,42,2,85,0,42,0,44,44,0,1
43437,51,0,85,0,52,1,34,33,0,1
43438,56,-3,99,0,50,7,43,49,6,4
43439,53,3,83,2,54,1,30,29,0,1
43440,40,0,90,7,38,0,49,51,2,1
43441,37,0,80,-1,34,0,43,46,4,1
43442,49,0,88,3,50,0,39,39,0,1
43443,36,-3,80,-3,36,-3,44,44,0,1
43444,41,0,89,7,38,-9,48,50,2,1
43445,44,0,76,7,44,6,32,32,0,1
43446,56,0,77,16,-4,0,21,83,62,4
43447,56,1,93,-1,50,0,37,44,6,4
43448,37,0,83,0,18,7,47,65,18,1
43449,44,0,83,0,44,6,39,39,0,1
43450,56,3,97,4,52,0,40,45,4,4
43451,104,1,105,2,70,0,1,35,34,5
43452,55,0,81,0,-6,-19,25,88,64,4
43453,45,-4,82,0,44,0,37,38,2,1
43454,44,0,86,-6,44,20,42,42,0,1
43455,103,-2,104,0,70,-1,1,35,34,5
43456,52,2,84,0,52,0,33,33,0,1
43457,44,0,106,0,42,-30,62,65,2,1
43458,50,-3,101,0,50,0,52,52,0,1
43459,52,0,83,0,52,-1,31,32,0,1
43460,47,-3,86,-1,46,0,39,40,0,1
43461,37,0,77,0,-20,22,41,98,58,1
43462,46,5,77,0,44,-10,32,34,2,1
43463,54,-1,83,6,54,0,29,29,0,1
43464,37,0,76,-1,36,-20,39,40,2,1
43465,55,0,80,-1,-2,10,25,83,58,4
43466,37,0,79,0,16,28,42,63,22,1
43467,43,-4,76,0,44,15,33,32,0,1
43468,55,0,95,0,50,12,40,46,6,4
43469,50,4,88,0,50,0,38,39,2,1
43470,43,-4,106,0,42,-7,62,64,2,1
43471,45,-2,76,0,44,-11,31,32,2,1
43472,37,0,79,0,10,374,42,69,26,1
43473,37,5,79,0,34,0,42,46,4,1
43474,46,0,81,0,44,-14,35,37,2,1
43475,102,0,102,-7,72,24,1,30,30,5
43476,44,0,86,0,44,9,42,42,0,1
43477,37,0,77,2,36,-1,39,41,2,1
43478,37,0,78,0,36,-4,41,42,2,1
43479,44,0,79,0,42,-14,35,37,2,1
43480,55,0,82,0,-18,9,26,100,74,4
43481,46,4,79,0,46,19,33,32,0,1
43482,42,-5,99,0,42,0,58,58,0,1
43483,56,0,82,0,-12,1,26,95,68,4
43484,55,0,79,0,6,8,23,74,50,4
43485,49,4,87,0,50,27,38,38,0,1
43486,105,5,106,1,70,0,1,36,36,5
43487,37,0,77,0,20,2,40,56,16,1
43488,56,0,95,0,56,1,40,39,0,1
43489,45,-5,82,0,44,0,37,38,0,1
43490,51,0,83,0,50,-7,32,34,2,1
43491,105,-1,107,0,70,0,1,37,36,5
43492,37,-1,76,0,38,6,39,37,0,1
43493,45,-5,90,0,44,-26,45,46,2,1
43494,46,5,78,0,46,5,32,32,0,1
43495,37,0,79,-1,10,3,43,69,26,1
43496,48,0,78,3,46,0,30,32,2,1
43497,41,0,79,0,38,-25,38,40,2,1
43498,40,-3,100,0,38,0,61,62,2,1
43499,55,0,81,0,-6,11,25,88,64,4
43500,56,0,96,0,52,-4,40,44,4,4
43501,50,-1,89,-7,50,0,39,40,2,1
43502,53,9,79,0,42,-2,25,37,12,4
43503,55,2,82,0,54,-6,26,28,2,1
43504,41,0,84,3,38,-4,43,45,2,1
43505,37,0,100,0,36,-8,63,64,2,1
43506,46,0,83,0,46,0,37,36,0,1
43507,44,0,79,0,42,-17,35,37,2,1
43508,44,-1,78,0,44,0,34,34,0,1
43509,55,0,81,0,54,-10,25,26,2,1
43510,56,0,95,0,52,-3,40,44,4,4
43511,37,0,100,0,34,6,64,67,4,1
43512,43,-3,86,2,44,14,43,42,0,1
43513,46,-5,84,0,46,0,38,37,0,1
43514,45,0,81,0,44,0,36,37,0,1
43515,48,0,86,0,50,30,38,37,0,1
43516,56,0,78,0,42,-2,22,37,14,4
43517,56,0,77,0,18,-18,22,59,38,4
43518,45,5,90,0,44,0,44,46,2,1
43519,37,0,77,0,-20,27,41,98,58,1
43520,37,0,90,-6,18,0,53,72,20,1
43521,37,-8,77,0,20,0,40,57,16,1
43522,50,5,95,-3,50,0,45,46,2,1
43523,43,-2,76,0,44,15,32,32,0,1
43524,42,-1,85,-5,42,0,44,44,0,1
43525,55,0,97,0,46,-2,42,51,8,4
43526,37,0,76,0,26,20,39,50,12,1
43527,37,0,76,8,30,0,40,45,6,1
43528,45,0,106,0,46,9,61,60,0,1
43529,37,0,81,0,38,17,44,43,0,1
43530,49,4,83,0,46,0,34,37,2,1
43531,50,0,88,1,50,0,38,39,0,1
43532,42,2,77,0,42,0,36,36,0,1
43533,49,0,78,0,50,11,29,29,0,1
43534,55,0,95,0,44,-12,40,51,12,4
43535,37,0,77,0,34,-12,40,43,2,1
43536,37,3,81,0,36,0,44,44,0,1
43537,37,0,84,0,26,-3,47,58,10,1
43538,53,0,86,0,54,0,33,32,0,1
43539,44,0,81,-3,44,17,37,37,0,1
43540,46,0,81,7,46,3,35,34,0,1
43541,45,-4,83,0,44,-14,37,39,2,1
43542,79,0,84,0,-36,-196,4,120,116,5
43543,81,0,84,0,-20,26,3,105,102,5
43544,55,-5,87,2,54,0,32,33,0,1
43545,45,0,89,-3,44,0,44,45,0,1
43546,51,0,86,0,52,22,35,34,0,1
43547,80,0,84,-1,-28,-24,4,112,108,5
43548,53,0,87,-6,52,-7,34,35,2,1
43549,56,0,86,0,56,2,30,30,0,1
43550,49,0,87,0,50,1,38,38,0,1
43551,55,0,97,5,46,-19,41,50,8,4
43552,56,0,96,0,56,10,40,39,0,1
43553,37,0,95,0,18,-24,57,77,20,1
43554,48,0,86,-4,46,0,39,40,2,1
43555,108,3,109,0,72,7,1,36,36,5
43556,41,5,93,0,38,0,53,55,2,1
43557,85,0,88,7,2,0,3,86,82,5
43558,55,0,78,1,26,0,23,52,30,4
43559,56,3,77,0,-24,0,21,103,82,4
43560,56,0,85,0,56,15,29,28,0,1
43561,81,0,84,0,-20,-17,4,105,102,5
43562,53,0,88,0,52,-4,35,37,2,1
43563,37,0,78,0,-6,-5,42,86,44,1
43564,41,5,80,0,42,7,39,39,0,1
43565,45,2,108,0,44,0,63,64,2,1
43566,48,2,89,0,46,0,41,42,2,1
43567,56,0,95,0,50,-26,39,46,6,4
43568,55,0,77,0,8,-18,22,70,48,4
43569,49,0,85,0,46,-5,36,39,2,1
43570,44,0,76,2,42,-29,32,34,2,1
43571,49,0,95,4,50,0,46,46,0,1
43572,51,0,88,0,52,8,36,36,0,1
43573,56,0,97,0,44,6,41,53,12,4
43574,49,3,95,0,46,-9,47,49,2,1
43575,40,0,84,6,38,0,44,45,2,1
43576,59,0,86,-2,60,18,27,26,0,1
43577,37,0,108,15,26,-1,71,82,12,1
43578,37,0,104,0,28,1,66,75,8,1
43579,55,1,83,0,54,0,28,29,0,1
43580,43,0,97,0,42,-9,53,55,2,1
43581,45,-1,83,0,44,0,38,39,0,1
43582,37,0,76,-7,20,-6,39,55,16,1
43583,38,0,81,0,36,-30,43,45,2,1
43584,37,0,77,0,30,-9,40,46,6,1
43585,37,0,102,0,36,0,64,66,2,1
43586,52,5,78,-1,52,0,26,26,0,1
43587,43,0,88,0,42,-11,45,47,2,1
43588,42,0,86,1,42,0,45,45,0,1
43589,53,0,79,0,52,-26,26,27,2,1
43590,37,0,74,-7,28,0,37,46,8,1
43591,55,0,96,2,46,0,41,50,8,4
43592,58,0,79,0,56,0,21,22,0,1
43593,41,-1,84,-3,42,-1,43,43,0,1
43594,56,0,97,3,50,-8,41,48,6,4
43595,37,0,79,0,20,1,42,58,16,1
43596,41,0,88,0,42,24,48,47,0,1
43597,44,0,82,6,44,0,38,38,0,1
43598,37,0,77,8,36,6,40,41,0,1
43599,37,0,78,0,2,25,41,75,34,1
43600,44,4,80,0,42,-14,36,39,2,1
43601,41,1,86,0,42,26,46,45,0,1
43602,39,2,85,-2,38,0,46,46,0,1
43603,37,0,76,6,34,26,39,43,4,1
43604,55,0,96,-1,38,-1,41,57,16,4
43605,37,0,77,0,-20,6,41,98,58,1
43606,50,-2,111,0,50,0,61,62,0,1
43607,41,0,78,0,42,31,37,37,0,1
43608,55,0,93,0,42,-20,37,51,14,4
43609,43,3,76,0,42,-2,33,35,2,1
43610,37,0,76,1,26,-6,39,50,10,1
43611,56,0,76,0,-18,-25,20,94,74,4
43612,42,-3,90,0,42,0,47,48,2,1
43613,49,0,95,5,46,-10,46,48,2,1
43614,46,-5,86,-1,46,-2,40,40,0,1
43615,47,2,85,4,46,0,38,39,0,1
43616,41,2,77,0,42,8,36,36,0,1
43617,45,1,80,2,44,0,35,36,0,1
43618,45,0,86,1,44,0,40,42,2,1
43619,48,-1,89,-1,46,-4,41,42,2,1
43620,46,0,92,6,46,0,45,45,0,1
43621,37,0,80,-6,18,0,43,62,18,1
43622,49,0,81,0,46,0,33,35,2,1
43623,45,-3,77,2,44,0,32,33,0,1
43624,37,0,77,0,34,9,41,44,2,1
43625,48,-1,79,0,46,0,30,32,2,1
43626,41,0,86,0,42,29,46,45,0,1
43627,50,-5,83,0,50,0,32,33,2,1
43628,37,1,99,0,28,0,62,71,8,1
43629,46,-1,107,0,46,0,61,60,0,1
43630,38,0,92,0,16,3,54,77,22,1
43631,53,0,83,0,52,-30,30,32,2,1
43632,47,1,78,-6,46,0,31,32,0,1
43633,44,4,86,4,44,13,43,42,0,1
43634,37,0,83,5,-2,0,46,85,40,1
43635,37,5,79,0,18,0,42,61,20,1
43636,55,0,77,0,26,2,21,51,30,4
43637,55,0,95,0,38,0,40,57,16,4
43638,41,-1,83,4,38,-3,42,44,2,1
43639,56,2,95,0,34,0,40,62,22,4
43640,46,2,90,0,46,8,44,43,0,1
43641,48,-2,110,0,46,-3,62,64,2,1
43642,81,0,84,0,-14,-2,4,100,96,5
43643,54,-1,87,0,54,0,33,33,0,1
43644,45,0,81,0,44,14,36,37,2,1
43645,37,0,84,0,26,0,47,58,10,1
43646,56,0,83,0,54,-11,27,29,2,1
43647,37,0,82,0,16,11,45,66,22,1
43648,80,-4,84,0,-42,0,5,128,124,5
43649,49,-1,81,0,50,0,32,32,0,1
43650,53,0,87,0,54,27,34,33,0,1
43651,37,0,78,0,0,8,41,78,36,1
43652,56,0,92,0,52,2,36,40,4,4
43653,37,0,77,0,34,-30,40,43,2,1
43654,55,-1,79,-3,24,-7,23,55,32,4
43655,46,0,81,1,46,0,35,35,0,1
43656,55,0,77,4,0,0,22,77,56,4
43657,56,0,108,3,54,-5,52,53,2,1
43658,56,0,81,0,-18,11,25,99,74,4
43659,50,0,87,-2,50,0,37,38,0,1
43660,41,0,76,-3,38,0,35,37,2,1
43661,37,0,79,0,30,-7,43,48,6,1
43662,37,0,79,2,12,0,42,66,24,1
43663,81,0,84,0,-20,16,4,105,102,5
43664,56,-4,79,0,56,0,22,22,0,1
43665,44,0,76,-2,44,2,32,32,0,1
43666,37,0,108,0,36,2,71,72,0,1
43667,37,0,79,0,18,2,42,61,18,1
43668,37,0,97,6,34,0,60,64,4,1
43669,43,0,77,0,44,21,34,34,0,1
43670,46,0,79,8,46,2,34,33,0,1
43671,53,2,81,0,54,23,28,26,0,1
43672,46,1,83,0,46,14,37,37,0,1
43673,37,0,80,0,34,-1,43,46,2,1
43674,46,0,76,2,46,2,30,30,0,1
43675,37,0,80,2,26,0,43,54,10,1
43676,56,-1,96,0,52,0,40,44,4,4
43677,37,0,83,0,34,18,46,49,4,1
43678,55,0,77,3,-24,0,22,103,82,4
43679,47,0,88,-2,46,-4,41,41,0,1
43680,56,2,97,0,42,0,40,55,14,4
43681,45,0,80,0,44,-9,35,36,2,1
43682,43,-1,81,4,42,-3,38,40,2,1
43683,55,0,96,2,42,-24,41,55,14,4
43684,39,1,106,0,38,0,68,67,0,1
43685,56,0,85,0,56,5,29,28,0,1
43686,45,-3,84,0,46,17,38,37,0,1
43687,37,0,76,0,36,-18,38,39,2,1
43688,50,0,86,-5,50,0,35,37,2,1
43689,40,-1,80,-3,38,14,40,41,2,1
43690,37,0,105,0,24,9,68,82,14,1
43691,56,-5,97,0,50,0,41,48,6,4
43692,38,0,92,0,20,17,54,71,18,1
43693,43,-4,79,0,42,3,36,38,2,1
43694,51,-1,86,0,50,-2,35,37,2,1
43695,41,2,79,0,38,-21,38,41,2,1
43696,37,0,76,-4,20,-6,40,55,16,1
43697,37,0,74,0,34,2,37,41,4,1
43698,56,0,77,0,16,-1,22,62,40,4
43699,37,0,79,0,28,29,42,50,8,1
43700,53,0,82,0,54,27,29,28,0,1
43701,53,-3,81,0,54,15,28,26,0,1
43702,46,0,82,0,46,3,36,35,0,1
43703,36,-2,82,-1,36,0,46,46,0,1
43704,37,-5,106,0,34,0,69,72,2,1
43705,37,0,95,0,20,-26,58,75,16,1
43706,76,0,81,0,-42,-20,5,125,120,5
43707,49,0,90,0,46,-13,42,44,2,1
43708,42,-1,76,1,42,0,34,35,0,1
43709,53,0,88,0,54,8,35,34,0,1
43710,82,0,86,0,-10,10,3,96,92,5
43711,49,0,86,3,50,0,37,37,0,1
43712,53,0,88,0,54,6,35,33,0,1
43713,37,0,105,3,20,0,68,84,16,1
43714,56,0,86,0,54,-11,31,32,2,1
43715,37,0,83,0,16,-7,47,68,22,1
43716,45,-4,76,0,44,0,32,32,0,1
43717,45,0,83,6,44,-5,38,39,2,1
43718,106,0,107,0,72,0,1,35,34,5
43719,76,-1,81,0,-42,-3,5,125,120,5
43720,46,0,83,0,44,-16,37,39,2,1
43721,48,5,90,0,46,0,41,43,2,1
43722,54,-3,86,-3,54,-4,32,32,0,1
43723,41,-2,82,0,42,10,41,41,0,1
43724,37,0,83,0,8,6,46,75,30,1
43725,56,0,81,0,-18,24,25,99,74,4
43726,84,-2,88,0,0,0,4,88,84,5
43727,43,-3,83,0,42,-12,39,41,2,1
43728,37,0,76,-3,34,-21,38,42,4,1
43729,41,-5,86,0,42,0,45,45,0,1
43730,55,0,77,0,12,4,22,65,42,4
43731,37,0,79,0,8,-26,42,71,28,1
43732,55,0,95,0,50,-1,40,46,6,4
43733,41,0,83,6,38,-13,42,44,2,1
43734,37,0,106,-1,26,0,69,80,12,1
43735,55,0,96,1,52,0,41,44,4,4
43736,38,1,77,0,38,5,40,39,0,1
43737,55,0,76,0,-14,-8,21,92,70,4
43738,42,1,85,0,42,0,43,44,0,1
43739,55,0,76,-1,-18,0,21,94,74,4
43740,55,0,96,5,54,0,41,42,2,1
43741,37,0,74,0,26,-30,38,48,10,1
43742,42,0,79,-7,42,0,37,38,2,1
43743,39,6,76,-1,38,-1,37,37,0,1
43744,47,-3,109,0,46,0,61,62,0,1
43745,41,5,82,0,42,8,41,41,0,1
43746,51,0,80,0,52,22,29,28,0,1
43747,77,4,81,3,-40,10,4,123,118,5
43748,38,-5,86,0,38,0,48,47,0,1
43749,43,2,85,0,42,-1,42,44,2,1
43750,37,0,97,0,36,9,59,60,2,1
43751,56,0,96,-3,54,11,40,42,2,1
43752,41,0,109,3,38,-6,68,70,2,1
43753,45,0,81,0,44,-25,35,37,2,1
43754,51,0,91,0,52,4,40,39,0,1
43755,50,1,106,0,50,0,57,57,0,1
43756,44,3,85,0,44,15,41,41,0,1
43757,56,-4,88,0,54,-29,32,33,2,1
43758,37,0,78,-2,2,5,41,75,34,1
43759,37,0,77,0,18,17,40,59,18,1
43760,53,0,85,0,52,-23,32,33,2,1
43761,56,0,79,0,56,14,23,22,0,1
43762,56,0,77,0,20,5,22,57,36,4
43763,43,0,95,0,42,-20,52,54,2,1
43764,55,-1,80,0,-4,5,25,85,60,4
43765,37,0,105,0,36,10,68,69,2,1
43766,56,7,74,9,-4,-1,18,79,62,4
43767,55,0,95,0,42,-15,40,54,14,4
43768,41,1,84,0,38,-30,43,45,2,1
43769,50,5,83,0,50,0,33,33,0,1
43770,46,1,87,0,46,8,41,41,0,1
43771,84,0,86,-1,-2,0,3,89,86,5
43772,50,4,88,0,50,0,39,39,0,1
43773,41,1,81,0,42,11,39,39,0,1
43774,51,3,86,0,50,-12,35,37,2,1
43775,55,0,78,0,8,10,23,70,48,4
43776,41,-3,77,0,42,8,37,36,0,1
43777,55,0,77,0,26,-13,21,51,30,4
43778,49,0,77,0,50,24,28,28,0,1
43779,46,1,77,0,44,-10,31,33,2,1
43780,37,0,79,0,12,-19,43,66,24,1
43781,55,0,77,0,26,19,21,51,30,4
43782,43,0,86,0,42,-20,42,44,2,1
43783,37,0,81,0,24,7,44,57,14,1
43784,37,0,79,-1,26,-21,42,53,12,1
43785,44,0,81,0,42,-29,37,39,2,1
43786,73,8,77,9,-42,-4,4,121,116,5
43787,46,-5,79,0,46,0,33,32,0,1
43788,102,0,102,-5,70,-10,1,33,32,5
43789,37,0,95,0,18,5,58,77,20,1
43790,37,0,77,0,20,3,40,57,16,1
43791,41,0,84,0,42,10,43,43,0,1
43792,44,0,87,-6,44,2,43,43,0,1
43793,41,0,78,4,42,12,37,37,0,1
43794,42,1,102,0,42,0,60,61,2,1
43795,55,0,86,0,56,21,31,30,0,1
43796,37,0,76,-3,28,-3,39,47,8,1
43797,105,0,107,2,70,0,1,37,36,5
43798,47,-2,80,0,46,0,33,34,0,1
43799,43,0,82,0,42,-19,39,41,2,1
43800,42,0,77,2,42,0,35,35,0,1
43801,47,4,84,0,46,0,37,37,0,1
43802,37,0,78,0,10,4,41,68,26,1
43803,55,4,83,0,54,0,27,28,2,1
43804,52,0,86,-6,52,0,33,34,0,1
43805,85,0,88,0,0,-1,3,88,86,5
43806,55,0,82,0,-18,7,26,100,74,4
43807,44,2,77,0,42,-21,33,35,2,1
43808,45,-4,100,0,44,0,55,56,2,1
43809,48,-1,86,0,46,-11,38,40,2,1
43810,55,0,89,0,56,29,34,32,0,1
43811,49,1,86,0,50,2,37,37,0,1
43812,45,0,83,8,44,-3,38,39,2,1
43813,37,0,95,4,10,0,58,84,26,1
43814,46,2,87,0,46,1,41,41,0,1
43815,53,0,79,0,52,-22,26,27,2,1
43816,37,0,79,0,0,-12,42,79,36,1
43817,55,0,82,-7,-24,0,26,108,82,4
43818,41,0,87,-4,38,-10,46,48,2,1
43819,55,0,77,5,30,0,22,46,24,4
43820,37,0,76,8,26,8,39,50,12,1
43821,37,0,108,0,34,13,71,75,4,1
43822,79,0,83,0,-42,21,4,127,122,5
43823,44,0,83,0,42,-11,39,41,2,1
43824,40,-2,86,0,38,0,46,48,2,1
43825,55,0,82,0,54,889,26,28,2,1
43826,55,0,80,0,54,0,25,26,2,1
43827,45,0,79,0,44,-20,34,35,2,1
43828,49,2,87,0,46,-6,38,41,2,1
43829,74,5,79,10,-42,0,4,123,118,5
43830,46,3,80,0,46,0,34,34,0,1
43831,52,-5,86,0,52,-2,33,34,0,1
43832,41,-5,100,2,42,0,59,59,0,1
43833,82,0,86,0,-40,16,4,128,124,5
43834,42,0,82,-7,42,0,40,41,0,1
43835,49,-1,80,0,50,7,31,31,0,1
43836,37,0,79,-4,36,0,41,43,2,1
43837,44,0,79,0,42,-23,35,37,2,1
43838,45,0,86,-1,44,4,40,42,2,1
43839,57,-2,80,0,56,0,23,23,0,1
43840,37,0,106,3,36,0,69,70,2,1
43841,43,0,82,-6,42,-4,39,41,2,1
43842,47,1,86,0,46,0,40,40,0,1
43843,44,0,81,0,42,-25,37,39,2,1
43844,54,-5,88,0,54,0,34,34,0,1
43845,57,5,92,0,56,0,35,35,0,1
43846,37,0,76,0,34,5,40,43,2,1
43847,41,0,79,3,38,-4,39,41,2,1
43848,49,1,84,0,46,-9,35,37,2,1
43849,51,3,85,0,50,-12,34,36,2,1
43850,38,0,75,0,36,-24,37,39,2,1
43851,56,0,81,0,-6,13,25,89,64,4
43852,37,3,108,0,36,0,71,72,0,1
43853,55,0,77,0,-24,7,21,103,82,4
43854,56,2,97,6,52,0,40,45,4,4
43855,56,0,78,0,6,0,22,73,50,4
43856,80,0,84,6,-36,29,5,121,116,5
43857,52,-1,81,0,52,-1,28,29,0,1
43858,55,0,96,0,52,-15,41,44,4,4
43859,37,0,81,-1,30,0,45,50,6,1
43860,48,-3,83,0,46,0,34,36,2,1
43861,56,0,76,0,-14,14,20,92,72,4
43862,55,0,78,0,6,2,23,73,50,4
43863,46,1,86,3,46,0,40,39,0,1
43864,45,1,90,0,44,0,45,46,0,1
43865,37,0,108,1,36,5,71,72,0,1
43866,45,0,77,8,44,0,32,33,2,1
43867,55,0,87,-1,56,23,32,30,0,1
43868,45,-1,109,0,44,0,64,66,2,1
43869,37,0,79,-4,30,0,42,48,6,1
43870,51,0,84,0,52,0,33,32,0,1
43871,37,0,76,3,36,0,39,40,0,1
43872,37,0,97,0,26,-12,60,71,12,1
43873,79,0,83,-1,-40,7,4,124,120,5
43874,47,-2,90,-2,46,0,43,43,0,1
43875,49,0,77,0,46,-10,28,30,2,1
43876,37,0,79,-1,26,-4,42,53,10,1
43877,56,0,86,0,56,2,31,30,0,1
43878,55,0,93,-1,10,-3,37,82,46,4
43879,42,0,84,8,42,0,43,43,0,1
43880,37,0,97,-2,34,5,60,64,4,1
43881,37,0,79,0,16,14,42,63,22,1
43882,81,5,85,0,-12,0,4,98,94,5
43883,45,0,80,-2,44,0,35,36,0,1
43884,46,1,83,0,44,-25,37,39,2,1
43885,48,0,88,2,46,0,40,42,2,1
43886,107,5,108,1,72,6,1,36,34,5
43887,37,-2,77,0,36,0,41,41,0,1
43888,55,0,99,8,42,-1,43,57,14,4
43889,55,1,86,1,54,0,31,32,2,1
43890,45,0,83,0,46,15,37,36,0,1
43891,56,-3,87,1,56,0,31,30,0,1
43892,56,0,96,0,52,-16,40,44,4,4
43893,37,0,75,0,28,10,38,46,8,1
43894,49,-2,88,0,46,-28,39,41,2,1
43895,44,0,83,8,44,0,38,39,0,1
43896,37,0,78,0,24,24,42,55,14,1
43897,43,0,80,3,42,-17,37,39,2,1
43898,41,0,78,0,38,-1,37,39,2,1
43899,47,-3,75,0,46,0,28,28,0,1
43900,55,-2,80,-5,20,-11,25,59,34,4
43901,50,-1,88,0,50,0,38,39,2,1
43902,37,0,100,0,34,-23,64,67,4,1
43903,55,0,79,0,20,9,23,58,34,4
43904,56,0,77,-3,24,0,22,54,32,4
43905,45,1,81,0,44,-3,35,37,2,1
43906,52,-1,81,0,52,-2,28,29,0,1
43907,38,0,81,0,38,9,43,42,0,1
43908,55,0,77,0,28,-4,21,48,28,4
43909,43,0,76,6,42,-5,33,35,2,1
43910,38,0,82,0,38,6,44,43,0,1
43911,82,0,85,0,-6,5,3,93,90,5
43912,43,1,77,0,42,0,35,36,2,1
43913,56,0,81,2,54,-24,24,26,2,1
43914,46,3,78,0,44,-25,32,34,2,1
43915,37,0,79,0,28,10,42,50,8,1
43916,44,0,77,4,44,0,33,34,0,1
43917,47,-3,76,0,46,0,29,30,0,1
43918,43,0,86,-3,42,-2,42,44,2,1
43919,44,0,88,0,44,3,45,44,0,1
43920,55,0,95,0,46,-3,40,49,8,4
43921,37,1,83,0,36,0,45,46,2,1
43922,37,0,77,0,6,-22,40,72,32,1
43923,44,0,83,0,44,3,39,39,0,1
43924,41,1,76,0,42,17,35,35,0,1
43925,44,1,86,0,44,12,43,42,0,1
43926,37,0,80,5,10,0,43,70,26,1
43927,48,2,77,0,46,0,29,30,2,1
43928,49,0,77,0,46,-7,28,30,2,1
43929,45,0,86,-4,46,22,41,40,0,1
43930,45,-2,83,0,44,-15,37,39,2,1
43931,39,1,77,8,38,0,39,39,0,1
43932,44,1,85,0,44,5,41,41,0,1
43933,51,3,85,0,50,-9,34,36,2,1
43934,56,-3,96,-3,56,0,40,39,0,1
43935,41,0,81,1,42,25,40,39,0,1
43936,38,4,96,0,38,14,58,57,0,1
43937,44,-1,84,0,44,2,40,40,0,1
43938,37,0,78,0,2,-10,41,75,34,1
43939,58,2,84,0,56,0,25,27,2,1
43940,50,0,101,-1,50,0,51,52,0,1
43941,44,1,82,0,44,0,38,38,0,1
43942,42,2,83,0,42,0,41,41,0,1
43943,86,2,89,0,8,4,3,81,78,5
43944,37,0,77,0,8,11,40,69,30,1
43945,49,0,77,4,50,4,28,28,0,1
43946,53,-1,77,4,54,18,25,23,0,1
43947,38,-2,76,-1,38,0,37,37,0,1
43948,51,0,88,0,52,20,37,37,0,1
43949,51,0,83,0,52,10,32,32,0,1
43950,37,0,107,0,30,3,70,76,6,1
43951,46,0,76,1,46,8,30,29,0,1
43952,46,0,88,0,44,-23,42,44,2,1
43953,40,2,81,3,38,0,41,43,2,1
43954,37,0,77,7,20,-6,41,57,16,1
43955,51,0,88,0,50,-12,37,39,2,1
43956,49,5,78,0,50,4,29,29,0,1
43957,49,-1,81,-4,50,-6,32,32,0,1
43958,52,-3,109,0,52,-1,56,57,0,1
43959,57,2,86,0,56,0,29,30,0,1
43960,49,0,77,0,46,-19,28,30,2,1
43961,41,0,81,0,42,24,40,39,0,1
43962,45,-3,81,-4,44,-27,35,37,2,1
43963,37,0,78,0,18,-18,42,60,18,1
43964,37,0,78,0,20,-20,41,57,16,1
