,0,1,2,3,4,5,6,7,8
1158,0.57,0.36,0.51,0.25,0.5,0.0,0.54,0.25,0
1159,0.45,0.76,0.51,0.25,0.5,0.0,0.59,0.22,0
1160,0.48,0.44,0.51,0.24,0.5,0.0,0.49,0.22,0
1161,0.59,0.64,0.44,0.26,0.5,0.0,0.5,0.22,0
1162,0.79,0.56,0.53,0.19,0.5,0.0,0.47,0.35,0
1163,0.5,0.5,0.48,0.34,0.5,0.0,0.52,0.27,7
1164,0.79,0.62,0.35,0.35,0.5,0.0,0.6,0.28,4
1165,0.52,0.5,0.6,0.2,0.5,0.0,0.52,0.22,0
1166,0.59,0.46,0.57,0.17,0.5,0.0,0.52,0.22,0
1167,0.53,0.42,0.53,0.19,0.5,0.0,0.47,0.22,0
1168,0.59,0.46,0.55,0.17,0.5,0.0,0.52,0.25,0
1169,0.61,0.73,0.5,0.58,0.5,0.0,0.5,0.22,6
1170,0.5,0.43,0.56,0.17,0.5,0.0,0.35,0.22,7
1171,0.36,0.52,0.61,0.33,0.5,0.0,0.52,0.37,7
1172,0.52,0.51,0.48,0.12,0.5,0.0,0.54,0.31,0
1173,0.47,0.46,0.49,0.27,0.5,0.0,0.59,0.22,0
1174,0.5,0.46,0.49,0.27,0.5,0.0,0.6,0.22,0
1175,0.5,0.44,0.57,0.28,0.5,0.0,0.57,0.22,0
1176,0.46,0.47,0.62,0.3,0.5,0.0,0.38,0.22,0
1177,0.59,0.7,0.46,0.19,0.5,0.0,0.54,0.44,0
1178,0.19,0.41,0.55,0.13,0.5,0.0,0.52,0.25,0
1179,0.27,0.43,0.5,0.13,0.5,0.0,0.54,0.31,0
1180,0.42,0.46,0.44,0.17,0.5,0.0,0.51,0.42,0
1181,0.49,0.36,0.47,0.28,0.5,0.0,0.56,0.54,7
1182,0.42,0.51,0.33,0.16,0.5,0.0,0.54,0.22,5
1183,0.34,0.42,0.48,0.19,0.5,0.0,0.46,0.31,7
1184,0.6,0.57,0.63,0.22,0.5,0.0,0.5,0.49,7
1185,0.53,0.44,0.54,0.52,0.5,0.0,0.49,0.38,7
1186,0.48,0.39,0.56,0.23,0.5,0.0,0.6,0.22,0
1187,0.56,0.49,0.47,0.13,0.5,0.0,0.52,0.22,7
1188,0.47,0.59,0.56,0.09,0.5,0.0,0.5,0.22,0
1189,0.4,0.28,0.58,0.44,0.5,0.0,0.41,0.22,0
1190,0.54,0.35,0.55,0.19,0.5,0.0,0.3,0.22,0
1191,0.5,0.47,0.45,0.14,0.5,0.0,0.53,0.32,5
1192,0.55,0.49,0.6,0.18,0.5,0.0,0.51,0.22,7
1193,0.55,0.44,0.5,0.09,0.5,0.0,0.55,0.22,9
1194,0.66,0.37,0.6,0.25,0.5,0.0,0.69,0.22,6
1195,0.51,0.49,0.48,0.55,0.5,0.0,0.52,0.58,0
1196,0.36,0.51,0.51,0.17,0.5,0.0,0.52,0.22,9
1197,0.68,0.68,0.35,0.16,0.5,0.0,0.62,0.22,9
1198,0.44,0.35,0.55,0.14,0.5,0.0,0.52,0.22,9
1199,0.73,0.59,0.35,0.15,0.5,0.0,0.54,0.22,9
1200,0.6,0.37,0.52,0.15,0.5,0.0,0.55,0.26,9
1201,0.64,0.61,0.56,0.15,0.5,0.0,0.54,0.22,9
1202,0.48,0.58,0.58,0.12,0.5,0.0,0.49,0.22,9
1203,0.65,0.58,0.53,0.21,0.5,0.0,0.51,0.22,9
1204,0.48,0.49,0.49,0.26,0.5,0.0,0.39,0.27,9
1205,0.57,0.54,0.32,0.15,0.5,0.0,0.52,0.25,9
1206,0.5,0.55,0.52,0.16,0.5,0.0,0.51,0.31,0
1207,0.65,0.63,0.47,0.22,0.5,0.0,0.52,0.27,0
1208,0.41,0.48,0.51,0.2,0.5,0.0,0.51,0.22,0
1209,0.25,0.4,0.54,0.16,0.5,0.0,0.43,0.22,0
1210,0.63,0.56,0.52,0.21,0.5,0.0,0.5,0.22,0
1211,0.56,0.68,0.42,0.36,0.5,0.0,0.49,0.22,0
1212,0.57,0.47,0.48,0.17,0.5,0.0,0.52,0.26,9
1213,0.46,0.52,0.51,0.13,0.5,0.0,0.47,0.22,0
1214,0.5,0.4,0.57,0.17,0.5,0.0,0.59,0.22,0
1215,0.78,0.71,0.35,0.25,0.5,0.0,0.49,0.22,3
1216,0.64,0.56,0.52,0.17,0.5,0.0,0.54,0.47,7
1217,1.0,0.8,0.29,0.36,0.5,0.0,0.52,0.22,3
1218,0.51,0.39,0.56,0.55,0.5,0.0,0.46,0.64,6
1219,0.69,0.66,0.36,0.09,0.5,0.0,0.56,0.22,3
1220,0.4,0.45,0.45,0.15,0.5,0.0,0.53,0.48,7
1221,0.49,0.53,0.36,0.15,0.5,0.0,0.52,0.27,5
1222,0.39,0.63,0.41,0.27,0.5,0.0,0.49,0.22,5
1223,0.45,0.51,0.43,0.22,0.5,0.0,0.57,0.22,7
1224,0.77,0.78,0.27,0.37,0.5,0.0,0.49,0.22,3
1225,0.88,0.75,0.41,0.36,0.5,0.0,0.43,0.22,4
1226,0.49,0.49,0.4,0.2,0.5,0.0,0.48,0.26,5
1227,0.57,0.53,0.6,0.28,0.5,0.0,0.52,0.45,7
1228,0.53,0.52,0.49,0.27,0.5,0.0,0.51,0.22,0
1229,0.5,0.47,0.56,0.31,0.5,0.0,0.56,0.26,0
1230,0.71,0.79,0.41,0.38,0.5,0.0,0.54,0.22,3
1231,0.33,0.49,0.46,0.22,0.5,0.0,0.53,0.33,5
1232,0.47,0.41,0.46,0.18,0.5,0.0,0.53,0.22,5
1233,0.45,0.39,0.46,0.29,0.5,0.0,0.42,0.22,6
1234,0.59,0.56,0.5,0.48,0.5,0.0,0.46,0.22,6
1235,0.32,0.3,0.57,0.38,0.5,0.0,0.5,0.25,7
1236,0.26,0.3,0.37,0.15,0.5,0.0,0.53,0.25,5
1237,0.28,0.41,0.46,0.18,0.5,0.0,0.47,0.39,7
1238,0.45,0.5,0.43,0.16,0.5,0.0,0.52,0.28,5
1239,0.24,0.25,0.57,0.28,0.5,0.0,0.51,0.11,0
1240,0.54,0.44,0.38,0.22,0.5,0.0,0.54,0.3,5
1241,0.22,0.53,0.36,0.22,0.5,0.0,0.54,0.31,5
1242,0.25,0.41,0.47,0.14,0.5,0.0,0.56,0.68,7
1243,0.43,0.41,0.37,0.18,0.5,0.0,0.54,0.31,5
1244,0.4,0.44,0.47,0.25,0.5,0.0,0.54,0.56,7
1245,0.46,0.59,0.38,0.12,0.5,0.0,0.5,0.22,5
1246,0.8,0.82,0.4,0.31,0.5,0.0,0.57,0.25,3
1247,0.29,0.39,0.46,0.36,0.5,0.0,0.51,0.22,7
1248,0.4,0.4,0.43,0.19,0.5,0.83,0.48,0.22,8
1249,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41,8
1250,0.43,0.6,0.4,0.12,0.5,0.0,0.49,0.29,5
1251,0.56,0.71,0.47,0.21,0.5,0.0,0.52,0.22,6
1252,0.65,0.62,0.26,0.33,0.5,0.0,0.55,0.22,5
1253,0.77,0.7,0.37,0.12,0.5,0.0,0.49,0.26,3
1254,0.47,0.61,0.32,0.27,0.5,0.0,0.5,0.3,5
1255,0.71,0.51,0.49,0.23,0.5,0.0,0.3,0.32,4
1256,0.59,0.48,0.49,0.49,0.5,0.0,0.36,0.32,0
1257,0.58,0.63,0.52,0.7,0.5,0.0,0.46,0.22,6
1258,0.3,0.68,0.41,0.17,0.5,0.0,0.51,0.22,5
1259,0.74,0.73,0.32,0.2,0.5,0.0,0.55,0.22,3
1260,0.55,0.35,0.36,0.29,0.5,0.0,0.51,0.22,5
1261,0.35,0.32,0.31,0.16,0.5,0.0,0.56,0.22,5
1262,0.67,0.61,0.39,0.24,0.5,0.0,0.51,0.22,5
1263,0.69,0.57,0.39,0.19,0.5,0.0,0.48,0.39,4
1264,0.47,0.41,0.53,0.27,0.5,0.0,0.47,0.25,6
1265,0.39,0.56,0.34,0.18,0.5,0.0,0.49,0.22,5
1266,0.51,0.38,0.42,0.21,0.5,0.0,0.46,0.34,5
1267,0.32,0.45,0.39,0.14,0.5,0.0,0.45,0.22,5
1268,0.75,0.73,0.35,0.33,0.5,0.0,0.49,0.28,3
1269,0.54,0.54,0.56,0.18,0.5,0.0,0.46,0.29,7
1270,0.71,0.64,0.42,0.28,0.5,0.0,0.43,0.22,2
1271,0.28,0.48,0.36,0.16,0.5,0.0,0.53,0.22,5
1272,0.58,0.44,0.45,0.32,0.5,0.0,0.52,0.37,7
1273,0.52,0.65,0.36,0.26,0.5,0.0,0.44,0.22,5
1274,0.64,0.44,0.56,0.15,0.5,0.0,0.56,0.22,0
1275,0.48,0.58,0.47,0.17,0.5,0.0,0.53,0.74,0
1276,0.42,0.71,0.45,0.15,0.5,0.0,0.48,0.22,5
1277,0.38,0.37,0.36,0.14,0.5,0.0,0.54,0.22,5
1278,0.4,0.4,0.44,0.37,0.5,0.0,0.53,0.25,7
1279,0.38,0.56,0.38,0.16,0.5,0.0,0.53,0.22,5
1280,0.8,0.79,0.43,0.25,0.5,0.0,0.52,0.22,2
1281,0.63,0.65,0.42,0.18,0.5,0.0,0.54,0.27,5
1282,0.47,0.4,0.63,0.19,0.5,0.0,0.52,0.32,7
1283,0.61,0.76,0.3,0.16,0.5,0.0,0.45,0.41,5
1284,0.33,0.38,0.47,0.14,0.5,0.0,0.51,0.47,7
1285,0.39,0.33,0.33,0.23,0.5,0.0,0.47,0.22,5
1286,0.5,0.63,0.45,0.13,0.5,0.0,0.45,0.32,5
1287,0.2,0.6,0.5,0.29,0.5,0.0,0.51,0.22,5
1288,0.51,0.46,0.41,0.36,0.5,0.0,0.49,0.22,5
1289,0.92,0.66,0.52,0.23,0.5,0.0,0.53,0.22,3
1290,0.49,0.56,0.37,0.2,0.5,0.0,0.53,0.22,5
1291,0.86,0.78,0.34,0.15,0.5,0.0,0.53,0.22,4
1292,0.38,0.44,0.57,0.14,0.5,0.0,0.53,0.52,7
1293,0.72,0.73,0.41,0.28,0.5,0.0,0.44,0.22,3
1294,0.8,0.73,0.47,0.19,0.5,0.0,0.49,0.22,3
1295,0.49,0.55,0.35,0.23,0.5,0.0,0.57,0.22,5
1296,0.63,0.71,0.44,0.53,0.5,0.0,0.52,0.22,4
1297,0.6,0.68,0.3,0.27,0.5,0.0,0.55,0.22,5
1298,0.77,0.68,0.35,0.19,0.5,0.0,0.53,0.43,3
1299,0.51,0.59,0.46,0.13,0.5,0.0,0.48,0.22,6
1300,0.52,0.46,0.34,0.2,0.5,0.0,0.51,0.25,5
1301,0.47,0.5,0.6,0.63,0.5,0.0,0.38,0.16,0
1302,0.34,0.24,0.51,0.15,0.5,0.0,0.54,0.4,7
1303,0.58,0.67,0.49,0.16,0.5,0.0,0.47,0.28,6
1304,0.85,0.85,0.3,0.31,0.5,0.0,0.55,0.42,3
1305,0.36,0.48,0.61,0.26,0.5,0.0,0.5,0.16,7
1306,0.41,0.25,0.59,0.44,0.5,0.0,0.6,0.69,7
1307,0.3,0.37,0.4,0.45,0.5,0.0,0.48,0.41,5
1308,0.57,0.59,0.49,0.86,0.5,0.0,0.47,0.22,7
1309,0.38,0.4,0.39,0.19,0.5,0.0,0.46,0.62,7
1310,0.77,0.74,0.37,0.29,0.5,0.0,0.45,0.22,3
1311,0.47,0.38,0.58,0.19,0.5,0.0,0.57,0.22,0
1312,0.5,0.61,0.44,0.2,0.5,0.0,0.49,0.22,6
1313,0.41,0.45,0.46,0.23,0.5,0.0,0.5,0.7,0
1314,0.46,0.62,0.46,0.54,0.5,0.0,0.51,0.27,6
1315,0.74,0.75,0.45,0.44,0.5,0.0,0.52,0.22,8
1316,0.52,0.53,0.58,0.69,0.5,0.0,0.5,0.22,6
1317,0.25,0.4,0.52,0.15,0.5,0.0,0.56,0.28,7
1318,0.58,0.56,0.38,0.39,0.5,0.0,0.54,0.57,7
1319,0.32,0.29,0.29,0.08,0.5,0.0,0.52,0.22,5
1320,0.38,0.48,0.57,0.3,0.5,0.0,0.41,0.11,0
1321,0.39,0.58,0.47,0.18,0.5,0.0,0.48,0.22,6
1322,0.38,0.47,0.47,0.18,0.5,0.0,0.44,0.26,6
1323,0.63,0.57,0.5,0.48,0.5,0.0,0.51,0.22,6
1324,0.59,0.67,0.54,0.19,0.5,0.0,0.48,0.6,7
1325,0.6,0.61,0.54,0.11,0.5,0.0,0.46,0.22,0
1326,0.48,0.61,0.57,0.17,0.5,0.0,0.45,0.22,0
1327,0.71,0.5,0.5,0.18,0.5,0.0,0.46,0.22,0
1328,0.61,0.48,0.54,0.25,0.5,0.0,0.5,0.22,0
1329,0.38,0.32,0.64,0.41,0.5,0.0,0.44,0.11,0
1330,0.38,0.4,0.66,0.35,0.5,0.0,0.43,0.11,0
1331,0.81,0.62,0.43,0.17,0.5,0.0,0.53,0.22,4
1332,0.47,0.43,0.61,0.4,0.5,0.0,0.48,0.47,7
1333,0.43,0.4,0.6,0.16,0.5,0.0,0.53,0.39,7
1334,0.65,0.54,0.54,0.13,0.5,0.0,0.53,0.22,0
1335,0.59,0.45,0.53,0.19,0.5,0.0,0.59,0.27,0
1336,0.8,0.88,0.36,0.39,0.5,0.0,0.56,0.33,3
1337,0.72,0.61,0.45,0.3,0.5,0.0,0.54,0.25,6
1338,0.86,0.74,0.51,0.4,0.5,0.0,0.55,0.22,4
1339,0.49,0.39,0.52,0.29,0.5,0.0,0.48,0.22,2
1340,0.56,0.48,0.58,0.27,0.5,0.0,0.51,0.22,0
1341,0.48,0.42,0.52,0.24,0.5,0.0,0.56,0.22,0
1342,0.58,0.51,0.49,0.27,0.5,0.0,0.57,0.29,0
1343,0.63,0.57,0.59,0.4,0.5,0.0,0.38,0.22,6
1344,0.43,0.57,0.51,0.49,0.5,0.0,0.48,0.22,6
1345,0.36,0.46,0.62,0.46,0.5,0.0,0.51,0.33,0
1346,0.48,0.23,0.57,0.27,0.5,0.0,0.48,0.47,7
1347,0.42,0.35,0.54,0.18,0.5,0.0,0.56,0.22,0
1348,0.27,0.6,0.48,0.23,0.5,0.0,0.55,0.22,0
1349,0.4,0.44,0.49,0.47,0.5,0.0,0.49,0.27,7
1350,0.59,0.6,0.49,0.43,0.5,0.0,0.53,0.31,6
1351,0.41,0.4,0.59,0.47,0.5,0.0,0.48,0.43,0
1352,0.37,0.46,0.4,0.27,0.5,0.0,0.45,0.22,7
1353,0.51,0.34,0.5,0.19,0.5,0.0,0.5,0.22,7
1354,0.58,0.5,0.5,0.12,0.5,0.0,0.48,0.25,7
1355,0.41,0.39,0.44,0.34,0.5,0.0,0.48,0.4,7
1356,0.48,0.61,0.44,0.2,0.5,0.0,0.47,0.22,0
1357,0.38,0.37,0.56,0.21,0.5,0.0,0.49,0.22,7
1358,0.52,0.56,0.54,0.53,0.5,0.0,0.45,0.22,6
1359,0.42,0.31,0.62,0.12,0.5,0.0,0.4,0.22,6
1360,0.73,0.83,0.43,0.3,0.5,0.0,0.55,0.22,3
1361,0.56,0.52,0.48,0.17,0.5,0.0,0.46,0.22,7
1362,0.56,0.43,0.54,0.16,0.5,0.0,0.5,0.22,7
1363,0.8,0.46,0.5,0.15,0.5,0.0,0.53,0.22,0
1364,0.39,0.45,0.53,0.18,0.5,0.0,0.54,0.22,0
1365,0.35,0.39,0.57,0.11,0.5,0.0,0.48,0.22,7
1366,0.36,0.49,0.3,0.22,0.5,0.0,0.52,0.31,5
1367,0.29,0.43,0.4,0.15,0.5,0.0,0.53,0.22,5
1368,0.62,0.58,0.46,0.13,0.5,0.0,0.53,0.22,0
1369,0.39,0.44,0.28,0.12,0.5,0.0,0.46,0.27,5
1370,0.69,0.6,0.51,0.13,0.5,0.83,0.52,0.22,8
1371,0.81,0.9,0.39,0.41,0.5,0.0,0.53,0.22,4
1372,0.48,0.35,0.42,0.21,0.5,0.0,0.57,0.22,0
1373,0.41,0.52,0.41,0.11,0.5,0.0,0.54,0.35,0
1374,0.44,0.34,0.55,0.18,0.5,0.0,0.52,0.22,0
1375,0.43,0.54,0.58,0.16,0.5,0.0,0.5,0.36,7
1376,0.31,0.45,0.5,0.17,0.5,0.0,0.49,0.22,0
1377,0.4,0.34,0.52,0.17,0.5,0.0,0.47,0.51,7
1378,0.38,0.49,0.61,0.13,0.5,0.0,0.54,0.22,0
1379,0.43,0.42,0.54,0.22,0.5,0.0,0.57,0.33,7
1380,0.37,0.34,0.58,0.24,0.5,0.0,0.44,0.18,7
1381,0.56,0.44,0.56,0.19,0.5,0.0,0.54,0.22,0
1382,0.51,0.63,0.3,0.35,0.5,0.0,0.53,0.27,5
1383,0.37,0.22,0.64,0.35,0.5,0.0,0.47,0.22,7
1384,0.49,0.37,0.59,0.17,0.5,0.0,0.51,0.22,7
1385,0.66,0.62,0.52,0.17,0.5,0.0,0.49,0.22,0
1386,0.44,0.53,0.52,0.37,0.5,0.0,0.5,0.22,7
1387,0.3,0.5,0.34,0.26,0.5,0.0,0.51,0.22,5
1388,0.57,0.61,0.55,0.67,0.5,0.0,0.48,0.22,6
1389,0.54,0.45,0.62,0.13,0.5,0.0,0.52,0.26,7
1390,0.32,0.36,0.34,0.19,0.5,0.0,0.55,0.26,5
1391,0.89,0.77,0.36,0.34,0.5,0.0,0.44,0.22,2
1392,0.48,0.43,0.45,0.17,0.5,0.0,0.48,0.37,5
1393,0.43,0.52,0.53,0.52,1.0,0.0,0.49,0.22,0
1394,0.52,0.48,0.58,0.55,0.5,0.0,0.48,0.22,0
1395,0.83,0.53,0.52,0.2,0.5,0.0,0.48,0.25,4
1396,0.48,0.48,0.5,0.47,0.5,0.0,0.55,0.22,6
1397,0.78,0.48,0.47,0.3,0.5,0.0,0.53,0.47,4
1398,0.5,0.34,0.62,0.19,0.5,0.0,0.57,0.22,0
1399,0.33,0.37,0.54,0.28,0.5,0.0,0.53,0.27,7
1400,0.33,0.38,0.53,0.26,0.5,0.0,0.52,0.27,7
1401,0.4,0.52,0.53,0.52,0.5,0.0,0.51,0.22,6
1402,0.72,0.56,0.4,0.26,0.5,0.0,0.51,0.26,4
1403,0.54,0.52,0.54,0.2,0.5,0.0,0.55,0.25,7
1404,0.53,0.42,0.58,0.29,0.5,0.0,0.5,0.22,6
1405,0.57,0.58,0.58,0.35,0.5,0.0,0.49,0.22,6
1406,0.5,0.56,0.49,0.61,0.5,0.0,0.5,0.22,6
1407,0.6,0.51,0.52,0.45,0.5,0.0,0.5,0.27,6
1408,0.37,0.51,0.57,0.4,0.5,0.0,0.48,0.27,6
1409,0.48,0.54,0.53,0.6,0.5,0.0,0.53,0.31,7
1410,0.36,0.44,0.51,0.17,0.5,0.0,0.6,0.19,7
1411,0.33,0.48,0.55,0.16,0.5,0.0,0.53,0.75,7
1412,0.75,0.67,0.51,0.29,0.5,0.0,0.52,0.36,6
1413,0.75,0.66,0.64,0.39,0.5,0.0,0.46,0.32,6
1414,0.31,0.42,0.48,0.17,0.5,0.0,0.49,0.53,7
1415,0.49,0.52,0.53,0.7,0.5,0.0,0.51,0.22,6
1416,0.7,0.84,0.49,0.28,1.0,0.0,0.58,0.22,1
1417,0.28,0.46,0.26,0.18,0.5,0.0,0.39,0.22,9
1418,0.45,0.53,0.47,0.43,0.5,0.0,0.5,0.27,6
1419,0.38,0.62,0.52,0.14,0.5,0.0,0.53,0.22,0
1420,0.39,0.81,0.35,0.28,0.5,0.0,0.51,0.45,5
1421,0.5,0.42,0.57,0.49,0.5,0.0,0.48,0.27,7
1422,0.55,0.51,0.54,0.2,0.5,0.0,0.56,0.22,0
1423,0.42,0.65,0.58,0.34,0.5,0.0,0.5,0.22,6
1424,0.42,0.28,0.51,0.23,0.5,0.0,0.53,0.27,7
1425,0.51,0.48,0.46,0.29,0.5,0.0,0.54,0.22,0
1426,0.69,0.7,0.5,0.3,0.5,0.0,0.54,0.22,9
1427,0.53,0.43,0.57,0.24,0.5,0.0,0.39,0.28,0
1428,0.48,0.48,0.56,0.18,0.5,0.0,0.58,0.22,0
1429,0.45,0.53,0.51,0.42,0.5,0.0,0.52,0.22,6
1430,0.39,0.44,0.54,0.24,0.5,0.0,0.51,0.49,7
1431,0.61,0.46,0.54,0.11,0.5,0.0,0.47,0.22,0
1432,0.66,0.55,0.54,0.18,0.5,0.0,0.43,0.22,0
1433,0.41,0.41,0.43,0.61,0.5,0.0,0.53,0.22,6
1434,0.35,0.42,0.56,0.28,0.5,0.0,0.47,0.22,7
1435,0.47,0.47,0.54,0.19,0.5,0.0,0.51,0.33,7
1436,0.6,0.48,0.46,0.32,0.5,0.0,0.4,0.33,0
1437,0.47,0.53,0.48,0.51,0.5,0.0,0.54,0.22,6
1438,0.45,0.5,0.57,0.29,0.5,0.0,0.44,0.11,0
1439,0.46,0.53,0.47,0.37,0.5,0.0,0.51,0.36,7
1440,0.38,0.38,0.54,0.24,0.5,0.0,0.54,0.22,7
1441,0.61,0.53,0.59,0.17,0.5,0.0,0.44,0.28,0
1442,0.34,0.34,0.65,0.4,0.5,0.0,0.32,0.16,0
1443,0.66,0.6,0.52,0.19,0.5,0.0,0.69,0.22,0
1444,0.39,0.65,0.57,0.19,0.5,0.0,0.44,0.25,0
1445,0.39,0.65,0.57,0.19,0.5,0.0,0.43,0.25,0
1446,0.57,0.48,0.54,0.22,0.5,0.0,0.5,0.11,0
1447,0.41,0.49,0.65,0.28,0.5,0.0,0.59,0.57,0
1448,0.85,0.66,0.49,0.18,0.5,0.0,0.51,0.22,3
1449,0.54,0.44,0.35,0.19,0.5,0.0,0.51,0.27,5
1450,0.3,0.33,0.55,0.12,0.5,0.0,0.53,0.38,0
1451,0.33,0.42,0.55,0.23,0.5,0.0,0.52,0.43,7
1452,0.47,0.55,0.57,0.17,0.5,0.0,0.52,0.66,7
1453,0.64,0.31,0.53,0.15,0.5,0.0,0.53,0.31,0
1454,0.4,0.43,0.36,0.33,0.5,0.0,0.51,0.22,5
1455,0.23,0.37,0.32,0.13,0.5,0.0,0.53,0.22,6
1456,0.37,0.4,0.38,0.18,0.5,0.0,0.51,0.22,5
1457,0.55,0.57,0.51,0.07,0.5,0.0,0.55,0.22,0
1458,0.66,0.65,0.54,0.4,0.5,0.0,0.51,0.22,2
1459,0.5,0.43,0.5,0.17,0.5,0.0,0.46,0.47,7
1460,0.45,0.45,0.51,0.3,0.5,0.0,0.48,0.44,0
1461,0.19,0.66,0.6,0.14,0.5,0.0,0.2,0.25,7
1462,0.46,0.61,0.38,0.35,0.5,0.0,0.49,0.22,5
1463,0.36,0.5,0.39,0.23,0.5,0.0,0.5,0.22,5
1464,0.25,0.48,0.45,0.32,0.5,0.0,0.4,0.22,0
1465,0.48,0.17,0.37,0.33,0.5,0.0,0.44,0.36,7
1466,0.45,0.36,0.5,0.19,0.5,0.0,0.53,0.7,7
1467,0.53,0.51,0.54,0.21,0.5,0.0,0.45,0.22,7
1468,0.54,0.43,0.48,0.27,0.5,0.0,0.44,0.41,0
1469,0.49,0.38,0.49,0.15,0.5,0.0,0.53,0.25,7
1470,0.66,0.54,0.53,0.17,0.5,0.0,0.54,0.22,0
1471,0.56,0.46,0.51,0.25,0.5,0.0,0.54,0.22,0
1472,0.43,0.48,0.36,0.26,0.5,0.0,0.52,0.22,5
1473,0.4,0.36,0.32,0.16,0.5,0.0,0.51,0.27,9
1474,0.46,0.61,0.55,0.29,0.5,0.0,0.49,0.22,6
1475,0.83,0.94,0.32,0.21,0.5,0.0,0.51,0.22,3
1476,0.38,0.67,0.33,0.17,0.5,0.0,0.51,0.22,5
1477,0.29,0.26,0.43,0.17,0.5,0.0,0.55,0.3,5
1478,0.4,0.43,0.49,0.17,0.5,0.0,0.51,0.36,7
1479,0.82,0.63,0.47,0.18,0.5,0.0,0.5,0.22,8
1480,0.35,0.29,0.46,0.14,0.5,0.0,0.54,0.66,7
1481,0.41,0.47,0.5,0.14,0.5,0.0,0.53,0.37,7
1482,0.51,0.45,0.62,0.25,0.5,0.0,0.59,0.22,6
1483,0.67,0.57,0.36,0.19,0.5,0.0,0.56,0.22,4
