,0,1,2,3,4,5
4194,0.412,2.118,-0.434,0.226,0.134,0
4195,0.52,2.213,1.208,0.417,-0.195,0
4196,0.363,0.774,2.429,1.578,-0.523,0
4197,0.57,1.372,1.336,0.604,1.309,0
4198,0.468,1.63,1.877,-0.571,0.0,0
4199,3.24,0.43,0.801,-0.19,-0.089,0
4200,1.481,1.502,0.527,0.413,-0.19,0
4201,-0.222,-0.565,-0.798,-0.931,-0.407,1
4202,0.227,1.27,1.582,-0.591,-0.315,0
4203,0.222,1.017,2.425,1.076,-0.367,0
4204,0.073,0.357,0.324,0.477,0.0,0
4205,2.308,1.357,-0.259,0.199,-0.095,0
4206,0.377,1.73,0.729,0.345,0.189,0
4207,0.698,2.98,0.826,-0.307,-0.158,0
4208,2.191,0.438,0.149,0.124,-0.155,0
4209,0.106,0.635,0.252,0.453,0.944,1
4210,0.794,1.392,1.044,-0.629,-0.633,1
4211,0.692,2.444,-0.529,-0.199,0.0,0
4212,0.58,2.541,-0.342,-0.165,0.153,0
4213,1.974,0.311,-0.082,0.072,-0.091,0
4214,2.486,0.532,0.234,0.087,0.071,0
4215,0.085,0.387,0.661,0.6,-0.456,0
4216,0.182,0.418,1.202,1.724,-0.667,0
4217,0.354,1.407,1.046,1.962,0.0,1
4218,0.279,1.213,2.769,-0.858,-0.372,0
4219,3.454,0.625,0.978,-0.235,-0.09,0
4220,0.159,0.329,0.617,1.513,-0.873,1
4221,0.445,0.965,2.056,0.958,1.31,1
4222,0.193,0.675,1.384,1.631,-0.593,0
4223,0.23,0.749,2.933,-0.97,0.516,1
4224,0.238,0.967,-0.338,-0.368,0.421,0
4225,1.099,1.843,1.035,1.369,-0.462,1
4226,1.013,2.312,1.531,-0.381,-0.162,1
4227,1.466,1.697,0.485,0.284,-0.18,0
4228,0.729,2.055,-0.436,-0.183,0.165,0
4229,2.865,-0.213,0.166,0.099,-0.093,0
4230,0.268,0.832,0.727,2.286,-0.76,1
4231,0.554,1.308,2.1,0.99,1.002,1
4232,0.302,0.697,0.709,1.227,-0.737,1
4233,2.039,1.226,0.508,0.35,-0.135,0
4234,0.584,0.843,1.965,0.939,1.358,1
4235,0.386,0.998,2.518,-0.665,-0.302,0
4236,0.615,3.089,-0.4,1.046,-0.334,0
4237,0.402,0.659,1.536,1.769,-0.693,1
4238,0.647,2.709,-0.576,0.369,0.56,1
4239,0.677,0.443,1.584,-0.536,0.443,1
4240,0.719,3.563,-0.713,0.339,-0.141,0
4241,3.0,0.438,0.136,0.112,0.112,0
4242,0.736,2.36,0.522,1.439,-0.341,0
4243,0.269,0.362,0.661,2.265,-0.705,0
4244,0.83,3.041,-0.569,0.547,0.288,0
4245,2.035,1.726,0.717,-0.165,0.153,0
4246,2.255,1.117,0.414,0.448,-0.257,0
4247,0.245,0.354,0.768,2.27,0.0,0
4248,3.414,-0.301,0.136,-0.074,-0.053,0
4249,0.287,0.814,1.049,1.082,-0.349,1
4250,0.245,0.484,1.991,0.879,0.608,0
4251,0.249,1.876,0.914,0.379,0.0,0
4252,0.899,2.96,-0.474,-0.203,-0.144,0
4253,1.121,0.72,-0.142,0.088,0.091,0
4254,0.49,3.202,-0.624,-0.301,0.0,0
4255,3.802,-0.393,0.153,-0.082,-0.055,0
4256,0.266,3.155,-0.48,0.434,1.022,0
4257,1.857,1.13,-0.19,-0.068,0.064,0
4258,2.79,1.019,0.416,0.656,-0.166,0
4259,0.059,0.287,0.439,-0.522,0.0,0
4260,1.878,0.892,0.76,1.609,-0.446,0
4261,0.271,1.286,2.305,-0.702,0.0,0
4262,0.382,0.975,2.027,1.022,0.527,0
4263,3.772,-0.274,0.155,-0.08,-0.077,0
4264,0.376,1.259,2.226,-0.598,0.0,0
4265,2.51,-0.217,0.213,0.159,-0.092,0
4266,1.256,2.372,1.134,-0.324,-0.129,1
4267,2.745,-0.224,0.171,0.097,0.073,0
4268,0.24,0.705,1.527,1.91,-0.567,0
4269,1.084,1.697,-0.298,0.185,-0.102,0
4270,0.438,3.303,-0.411,-0.186,-0.166,0
4271,0.701,2.062,-0.513,-0.242,-0.126,0
4272,1.687,1.914,-0.315,-0.148,-0.101,0
4273,1.053,0.573,1.926,1.495,-0.636,1
4274,1.439,2.014,-0.531,-0.168,-0.103,0
4275,0.391,1.276,2.268,-0.721,0.0,0
4276,1.796,0.858,0.313,0.189,-0.131,0
4277,0.085,0.346,0.602,0.454,0.0,0
4278,0.674,2.3,0.971,0.315,-0.161,0
4279,0.204,0.527,0.407,1.66,-0.714,1
4280,0.735,2.417,-0.431,-0.19,0.202,0
4281,0.873,2.74,0.827,-0.275,-0.149,0
4282,0.351,1.331,1.073,0.488,-0.213,0
4283,0.322,1.754,0.628,0.269,-0.096,0
4284,1.528,0.54,0.179,0.149,0.07,0
4285,0.614,1.697,-0.442,-0.163,-0.105,0
4286,0.159,0.686,1.129,1.911,0.0,1
4287,2.525,0.647,0.375,0.356,0.448,0
4288,0.365,1.946,-0.279,-0.137,-0.091,0
4289,0.22,1.291,2.661,-0.639,-0.415,0
4290,0.593,2.737,0.856,-0.336,1.173,0
4291,2.02,0.615,-0.1,0.079,0.054,0
4292,0.096,0.526,-1.117,1.757,0.0,0
4293,0.237,0.789,1.023,2.106,-0.857,1
4294,0.26,0.569,0.657,1.209,0.0,0
4295,1.199,2.525,1.24,-0.326,-0.166,1
4296,0.09,0.681,0.261,0.769,0.0,1
4297,2.275,0.69,0.114,0.103,0.072,0
4298,3.677,0.393,-0.159,-0.093,-0.059,0
4299,3.065,-0.264,-0.112,-0.067,-0.05,0
4300,0.572,2.469,1.182,0.83,-0.371,1
4301,2.976,1.442,0.329,-0.139,-0.083,0
4302,0.435,0.761,0.772,1.192,1.157,1
4303,2.793,0.285,1.283,-0.314,0.296,0
4304,0.582,1.276,1.749,1.478,-0.4,1
4305,0.293,2.304,1.019,0.505,-0.259,0
4306,0.266,0.825,2.484,-0.527,-0.319,0
4307,2.24,-0.237,0.416,1.551,-0.454,0
4308,0.366,0.414,0.889,1.934,-0.584,0
4309,3.716,0.55,0.268,0.454,-0.122,0
4310,1.396,1.149,0.981,0.662,1.499,1
4311,0.532,0.573,2.07,1.39,1.461,1
4312,0.161,0.552,0.983,1.504,-0.933,1
4313,0.121,0.635,0.584,1.534,0.0,0
4314,0.533,3.131,-0.44,-0.27,-0.308,0
4315,1.54,2.122,-0.36,-0.388,0.815,0
4316,0.387,0.902,2.307,-0.648,-0.342,0
4317,1.004,2.024,0.606,1.205,-0.397,0
4318,2.437,1.018,-0.281,0.182,0.2,0
4319,0.642,2.75,0.852,0.322,0.188,0
4320,0.058,0.207,-0.126,-0.348,1.112,0
4321,1.048,1.726,1.747,0.696,-0.206,1
4322,0.329,2.133,0.924,0.436,-0.326,1
4323,0.189,1.102,2.21,-0.87,0.507,0
4324,0.979,1.545,1.49,0.576,1.144,1
4325,2.555,-0.242,0.208,0.188,-0.095,0
4326,0.187,1.346,1.791,0.679,0.0,0
4327,0.817,0.796,0.222,-0.066,0.053,0
4328,-0.165,-0.917,2.187,-0.856,-0.516,0
4329,0.324,1.719,0.651,0.254,-0.137,0
4330,0.122,0.592,1.288,2.546,-0.849,0
4331,0.715,0.847,1.805,2.094,-0.621,1
4332,1.802,0.855,1.353,0.851,0.525,0
4333,0.108,0.378,0.428,1.134,1.297,0
4334,2.556,0.718,0.37,-0.085,-0.063,0
4335,2.399,0.797,0.392,-0.116,-0.045,0
4336,1.482,1.502,0.527,0.413,-0.19,0
4337,1.936,2.328,-0.422,-0.148,-0.093,1
4338,0.763,1.929,0.466,0.255,-0.234,0
4339,0.151,0.577,1.302,1.116,0.0,0
4340,0.209,0.433,0.623,1.429,2.012,1
4341,0.86,2.661,-0.397,-0.18,-0.131,0
4342,0.636,2.63,1.553,0.469,-0.204,0
4343,0.168,0.704,0.758,1.268,1.578,1
4344,2.397,0.416,0.25,-0.078,0.075,0
4345,0.798,2.84,-0.49,-0.189,-0.12,0
4346,1.098,2.524,-0.429,0.276,1.019,0
4347,1.068,1.601,-0.283,-0.132,-0.066,0
4348,2.611,0.661,0.164,0.104,-0.053,0
4349,0.647,0.86,1.755,0.993,1.422,1
4350,1.299,1.229,0.921,0.608,1.533,1
4351,0.189,1.169,1.42,-0.406,0.0,0
4352,0.241,0.522,0.576,-0.368,0.977,0
4353,2.035,1.325,0.513,0.373,-0.135,0
4354,1.03,1.402,1.403,-0.409,1.116,1
4355,1.565,0.495,0.123,0.11,-0.18,0
4356,0.223,1.533,2.011,0.902,0.0,0
4357,0.42,2.529,-0.399,0.237,-0.162,0
4358,0.227,0.978,-0.604,2.218,-1.008,1
4359,0.131,0.858,1.839,-0.834,-0.411,0
4360,0.87,1.801,0.956,-0.251,-0.156,0
4361,0.203,1.185,1.777,-0.6,0.0,0
4362,0.303,2.881,-0.481,0.221,0.157,0
4363,0.926,1.532,1.984,0.86,-0.244,1
4364,0.672,0.596,0.65,2.122,-0.553,1
4365,0.562,1.253,2.338,-0.668,-0.28,1
4366,0.354,1.005,1.607,0.835,-0.338,1
4367,1.097,2.087,-0.549,0.2,0.245,0
4368,1.063,1.705,-0.291,-0.277,1.781,0
4369,0.329,0.8,0.792,0.957,0.873,1
4370,0.469,2.577,1.527,0.771,-0.241,0
4371,0.178,0.767,1.783,1.268,0.0,0
4372,2.665,0.834,1.064,-0.276,-0.122,0
4373,0.266,1.04,2.761,-0.833,0.651,0
4374,1.601,0.836,0.433,-0.131,-0.055,0
4375,0.131,0.617,0.545,0.897,0.0,0
4376,2.235,0.97,0.341,0.366,0.617,0
4377,-0.829,-1.062,-0.541,0.403,0.837,0
4378,0.135,0.768,0.322,0.546,0.0,1
4379,3.617,-0.272,0.34,0.224,-0.073,0
4380,0.891,0.909,1.041,0.848,-0.23,1
4381,0.596,1.555,1.434,0.699,1.074,1
4382,0.279,1.511,1.188,-0.466,0.327,0
4383,0.246,0.683,2.489,-0.781,0.376,0
4384,1.7,2.193,0.514,0.222,-0.132,0
4385,1.889,1.009,0.479,0.366,-0.179,0
4386,2.303,1.264,0.682,-0.171,0.19,0
4387,3.359,-0.241,0.195,-0.085,0.085,0
4388,0.474,1.277,2.454,-0.761,0.791,1
4389,0.545,0.513,1.504,1.904,-0.728,0
4390,0.16,1.252,1.345,0.436,-0.179,0
4391,0.598,2.171,0.671,0.332,0.201,0
4392,0.548,2.581,0.957,0.479,-0.201,0
4393,0.873,1.694,1.54,-0.52,-0.207,1
4394,0.365,0.433,0.894,1.979,-0.535,0
4395,0.996,1.174,0.778,0.324,0.223,0
4396,1.528,0.54,0.179,0.149,0.07,0
4397,0.71,2.326,-0.557,-0.203,0.0,0
4398,0.517,1.118,2.514,1.132,-0.358,1
4399,0.311,1.393,2.473,-0.666,0.0,0
4400,0.148,1.48,1.646,0.754,0.0,0
4401,0.238,0.61,0.755,0.864,-0.918,1
4402,-0.645,1.771,-0.393,-0.195,-0.124,0
4403,1.341,1.174,-0.283,-0.098,0.077,0
4404,0.834,2.73,-0.45,-0.19,-0.123,0
4405,0.465,1.193,1.433,1.55,-0.688,1
4406,0.18,0.679,0.923,1.823,-0.782,1
4407,0.279,1.93,0.803,1.596,0.0,1
4408,2.101,1.502,-0.196,-0.085,0.09,0
4409,0.134,0.651,1.536,2.12,0.0,0
4410,0.126,0.732,1.483,1.451,0.521,0
4411,0.233,1.784,1.568,0.656,-0.307,0
4412,0.965,2.664,-0.422,1.123,-0.381,0
4413,3.396,0.517,-0.119,-0.065,-0.048,0
4414,0.699,2.221,1.728,-0.482,-0.21,0
4415,0.353,2.807,-0.541,0.303,-0.14,0
4416,1.041,2.6,-0.384,-0.157,-0.107,0
4417,0.64,2.521,1.073,0.387,-0.215,0
4418,1.213,0.697,1.807,1.233,0.647,1
4419,0.385,2.111,-0.414,0.214,-0.128,0
4420,0.736,2.7,-0.486,0.255,-0.22,0
4421,0.842,1.87,-0.342,0.327,-0.338,0
4422,3.246,-0.32,-0.14,0.111,-0.06,0
4423,0.107,0.622,1.23,0.944,0.0,1
4424,1.305,1.404,-0.301,-0.152,-0.109,0
4425,0.403,3.743,-0.784,-0.361,0.0,0
4426,-0.193,1.33,2.367,-0.661,-0.348,0
4427,1.414,1.694,0.626,-0.195,-0.117,0
4428,0.327,0.659,0.765,2.197,2.149,1
4429,0.403,1.292,2.157,-0.682,0.0,0
4430,0.272,0.821,1.667,0.89,-0.377,1
4431,0.452,2.261,1.267,0.717,-0.245,0
4432,3.868,-0.331,-0.119,-0.066,-0.044,0
4433,3.619,-0.356,-0.146,0.091,-0.065,0
4434,0.328,1.107,1.964,0.776,-0.247,0
4435,0.26,0.903,2.735,-0.781,0.0,0
4436,0.351,0.785,1.03,1.792,0.0,1
4437,0.889,1.66,1.282,-0.371,-0.14,1
4438,1.195,1.537,-0.344,-0.115,-0.083,0
4439,1.925,0.892,0.355,0.315,1.147,0
4440,3.132,0.557,-0.134,0.18,-0.066,0
4441,2.879,0.424,-0.107,0.08,-0.055,0
4442,0.421,3.022,-0.477,-0.188,-0.211,0
4443,1.041,1.968,-0.321,0.196,-0.412,0
4444,0.257,1.15,1.834,-0.751,-0.301,0
4445,0.314,0.497,1.792,0.866,1.159,0
4446,0.107,0.288,0.443,1.758,1.26,0
4447,0.959,0.934,1.852,-0.615,0.965,1
4448,0.225,0.363,0.738,1.63,-0.97,1
4449,0.066,0.295,0.345,-0.621,0.0,0
4450,0.27,1.134,1.964,-0.518,-0.235,0
4451,0.147,0.625,0.666,0.87,-0.562,1
4452,0.236,0.46,2.043,0.909,0.646,0
4453,0.071,0.312,0.521,0.439,0.422,0
4454,0.218,1.463,1.531,-0.523,0.0,0
4455,0.52,0.38,0.535,1.64,0.998,1
4456,0.762,3.061,-0.456,-0.209,0.159,0
4457,0.146,0.786,0.39,0.702,0.91,0
4458,0.409,0.648,1.572,2.168,-0.728,1
4459,2.906,0.775,0.272,0.176,0.25,0
4460,0.125,0.311,0.468,0.623,-0.857,0
4461,0.044,0.301,0.313,0.459,-0.43,0
4462,0.448,2.085,-0.403,-0.169,-0.09,0
4463,0.369,1.788,1.134,-0.448,0.0,0
4464,0.666,0.618,1.84,1.067,0.563,1
4465,0.287,0.99,1.566,0.904,0.0,1
4466,0.326,0.458,1.856,1.602,1.481,1
4467,0.348,2.567,-0.397,0.297,-0.383,0
4468,0.11,0.544,0.343,0.866,0.0,1
4469,0.509,0.399,0.665,-0.156,0.0,0
4470,2.879,0.341,0.274,0.148,-0.076,0
4471,2.724,0.297,0.192,0.222,-0.084,0
4472,1.247,1.233,2.209,-0.468,-0.183,0
4473,0.625,2.48,1.712,0.655,-0.201,1
4474,0.671,2.214,-0.494,-0.219,0.0,0
4475,0.279,0.985,1.634,0.77,-0.388,0
4476,0.983,1.108,0.327,-0.082,0.062,0
4477,0.281,0.867,1.923,-0.525,0.0,0
4478,0.605,2.452,-0.534,0.304,0.0,0
4479,3.015,0.337,-0.117,-0.078,-0.052,0
4480,2.056,1.155,0.301,0.227,-0.065,0
4481,1.309,0.768,1.78,1.657,-0.414,1
4482,1.034,1.039,0.257,0.198,-0.09,0
4483,0.228,1.054,0.309,0.479,0.546,0
4484,0.182,1.094,0.858,1.275,-0.485,0
4485,-0.085,0.562,0.929,0.957,-0.724,1
4486,0.511,2.783,-0.523,0.345,-0.156,0
4487,1.997,2.309,-0.407,0.309,0.533,0
4488,1.302,2.389,-0.356,-0.159,0.225,0
4489,0.641,1.983,0.845,-0.238,-0.123,0
4490,0.23,0.398,0.533,1.72,1.699,1
4491,0.131,0.263,0.266,-0.386,0.786,1
4492,0.292,1.029,2.387,-0.663,-0.352,0
4493,2.441,0.306,0.14,0.176,-0.065,0
4494,0.131,0.482,0.482,0.916,0.899,0
4495,1.139,2.421,1.189,0.572,-0.191,1
4496,0.501,0.462,1.551,1.562,1.704,1
4497,0.279,0.67,1.702,1.477,-0.447,0
4498,0.124,0.346,0.598,2.196,-0.645,0
4499,0.4,0.945,2.202,-0.557,-0.306,0
4500,2.534,0.267,0.133,0.16,-0.065,0
4501,1.645,0.996,0.502,-0.137,-0.052,0
4502,0.079,0.372,0.331,0.48,0.598,0
4503,0.367,0.788,0.858,1.386,1.212,1
4504,0.248,0.667,0.729,-0.804,2.286,0
4505,0.517,1.205,2.199,-0.573,-0.233,0
4506,1.37,2.042,-0.356,0.214,0.23,0
4507,1.268,1.104,2.24,-0.564,-0.208,0
4508,1.585,1.259,2.018,-0.585,-0.268,1
4509,0.174,0.719,1.091,1.546,-0.581,1
4510,0.492,1.782,1.24,0.448,0.192,0
4511,0.173,0.63,1.636,0.917,-0.425,1
4512,0.703,0.863,1.595,0.915,1.496,1
4513,0.236,0.373,0.415,1.402,2.043,0
4514,1.12,1.69,1.087,0.569,0.385,0
4515,0.471,2.649,-0.587,1.463,-0.486,0
4516,0.297,0.428,1.688,1.054,1.12,0
4517,0.095,0.413,0.818,1.258,0.0,0
4518,0.416,1.042,2.32,-0.564,0.337,0
4519,0.598,1.598,2.13,0.708,-0.255,1
4520,0.822,1.508,0.87,1.312,1.497,1
4521,0.77,2.304,1.032,0.764,0.957,1
4522,0.154,0.388,0.555,2.153,-0.829,0
4523,0.086,0.353,0.724,1.399,-0.418,0
4524,0.572,1.309,1.464,1.936,-0.501,1
4525,0.794,1.828,0.782,0.201,0.12,0
4526,-0.102,-0.549,-1.168,-1.359,-0.633,0
4527,0.489,2.944,0.652,0.78,0.756,1
4528,0.47,0.637,1.772,1.189,1.476,1
4529,2.21,1.84,0.387,0.952,-0.245,0
4530,0.236,0.373,0.415,1.402,2.043,0
4531,1.578,2.225,-0.495,0.215,-0.104,0
4532,2.956,0.996,0.73,-0.175,-0.087,0
4533,1.24,2.47,-0.448,0.231,0.158,0
4534,0.302,1.281,1.743,-0.659,-0.302,0
4535,0.62,2.292,-0.532,-0.212,-0.111,0
4536,0.543,0.486,0.788,1.553,-0.668,1
4537,0.364,0.859,2.071,-0.622,-0.32,0
4538,0.58,1.224,1.911,1.786,-0.516,1
4539,0.18,0.511,1.254,1.436,-1.007,0
4540,0.111,0.558,1.359,2.035,-0.662,0
4541,1.031,1.627,-0.29,0.171,-0.099,0
4542,0.225,1.555,1.428,0.732,-0.22,0
4543,0.149,0.867,1.701,2.015,-0.673,0
4544,1.296,2.241,-0.417,0.214,0.141,0
4545,0.278,0.534,0.383,1.363,0.771,1
4546,0.691,2.603,-0.49,-0.351,1.17,0
4547,-0.206,0.938,1.674,-0.78,0.96,1
4548,2.318,0.281,1.688,-0.397,0.269,0
4549,1.396,1.668,1.742,-0.369,-0.138,1
4550,0.148,0.495,1.125,0.907,0.82,0
4551,0.568,2.557,0.811,1.003,-0.411,1
4552,0.637,2.446,1.17,-0.338,0.0,0
4553,0.357,1.663,0.541,-0.196,-0.119,0
4554,0.216,1.604,2.018,0.773,0.715,0
4555,1.722,0.517,2.305,-0.586,-0.218,0
4556,0.134,0.462,0.877,1.248,1.302,1
4557,1.706,1.949,-0.259,-0.09,-0.075,0
4558,2.94,0.495,0.892,0.337,-0.161,0
4559,0.779,1.671,1.253,0.648,0.587,1
4560,0.191,0.787,1.295,1.728,-0.619,1
4561,1.362,1.413,0.587,1.699,-0.434,0
4562,2.702,-0.236,0.189,0.119,-0.143,0
4563,2.239,0.958,-0.147,0.125,0.093,0
4564,2.606,1.238,0.373,0.869,-0.21,0
4565,1.079,2.734,0.668,0.416,0.213,1
4566,0.46,3.218,1.191,0.71,-0.206,1
4567,0.35,1.186,2.138,-0.584,-0.272,0
4568,0.816,2.242,-0.331,-0.17,-0.12,0
4569,-0.197,1.972,0.723,0.477,0.0,0
4570,2.198,0.512,0.109,0.095,-0.048,0
4571,3.067,-0.27,0.438,0.21,-0.082,0
4572,0.274,0.798,1.154,2.06,-1.064,1
4573,-0.15,1.436,2.41,-0.653,0.0,0
4574,0.562,1.04,1.75,0.703,-0.33,1
4575,0.533,2.235,0.944,0.496,0.0,0
4576,0.564,1.178,1.19,-0.319,0.242,0
4577,1.021,2.361,-0.378,0.228,-0.162,0
4578,3.603,0.538,0.434,-0.097,-0.057,0
4579,0.45,3.288,-0.631,0.424,0.0,0
4580,1.228,0.904,0.271,0.108,0.082,0
4581,2.653,0.448,0.241,0.089,0.092,0
4582,0.348,0.602,2.488,-0.748,0.714,1
4583,0.563,2.583,-0.387,-0.17,-0.124,0
4584,1.79,1.505,-0.213,-0.115,0.088,0
4585,1.989,2.52,-0.359,-0.137,-0.09,0
4586,0.259,1.389,1.396,-0.523,0.0,0
4587,0.252,1.133,2.402,-0.701,0.0,0
4588,1.362,1.301,0.486,0.385,-0.277,0
4589,0.259,0.725,0.86,1.092,0.0,0
4590,0.365,0.882,1.195,1.149,0.78,1
4591,0.571,1.806,1.29,-0.37,-0.155,0
4592,0.437,0.561,1.314,1.811,-0.512,0
4593,0.713,2.688,1.468,-0.438,-0.199,0
4594,0.472,2.162,-0.375,-0.357,1.611,0
4595,0.598,1.583,-0.355,-0.152,-0.075,0
4596,0.409,0.79,1.243,1.747,-0.517,0
4597,3.624,-0.245,0.444,0.171,-0.069,0
4598,-0.181,0.649,1.491,-0.833,-0.411,0
4599,0.104,0.496,1.126,-0.401,-0.371,0
4600,0.849,1.938,0.812,1.274,-0.446,1
4601,0.301,1.934,1.666,0.695,-0.315,0
4602,0.379,0.714,0.898,1.607,1.214,1
4603,0.166,0.724,1.742,1.007,0.0,1
4604,0.975,1.07,2.241,-0.61,-0.294,1
4605,0.155,0.799,1.515,1.596,0.0,0
4606,0.483,2.622,0.749,0.834,0.691,1
4607,0.791,1.38,-0.238,-0.12,0.0,0
4608,0.179,0.742,1.648,1.419,1.107,1
4609,0.265,1.678,0.806,0.324,0.158,0
4610,1.183,1.857,-0.264,-0.114,0.095,0
4611,0.918,0.758,-0.161,0.075,-0.044,0
4612,0.215,0.549,1.037,1.732,0.0,0
4613,0.997,1.896,0.829,1.479,-0.4,0
4614,0.095,0.624,-0.79,2.613,0.0,0
4615,0.371,2.963,-0.437,1.227,-0.389,1
4616,0.436,0.822,2.479,1.382,-0.472,0
4617,0.445,0.809,2.027,1.442,0.0,1
4618,0.361,2.716,0.915,-0.475,-0.19,0
4619,0.379,2.85,0.735,0.557,1.132,0
4620,0.12,0.715,0.427,0.846,0.0,1
4621,3.436,0.372,-0.111,-0.065,0.069,0
4622,0.257,1.155,2.326,-0.601,0.0,0
4623,2.234,0.546,0.171,0.094,0.069,0
4624,0.628,1.023,2.13,1.307,-0.706,1
4625,1.573,1.128,0.42,-0.215,1.306,0
4626,0.116,0.485,0.917,1.673,0.0,0
4627,0.162,0.522,0.97,2.073,-0.849,1
4628,0.422,1.478,1.702,1.155,-0.505,1
4629,0.216,0.376,0.622,1.729,1.369,1
4630,2.318,1.826,-0.356,0.991,-0.285,0
4631,0.807,2.168,0.714,0.84,0.58,1
4632,0.116,0.478,0.762,0.0,0.0,1
4633,0.296,0.73,2.632,-0.761,0.493,1
4634,0.917,2.238,-0.446,0.247,-0.135,0
4635,3.192,0.675,0.813,-0.202,-0.083,0
4636,0.376,1.218,1.497,0.859,-0.372,1
4637,-0.188,1.595,2.108,0.716,-0.332,0
4638,1.402,1.426,0.472,-0.145,-0.088,0
4639,0.976,2.689,0.747,0.853,-0.263,0
4640,2.059,1.637,0.746,-0.169,0.157,0
4641,0.555,2.557,1.385,0.578,0.0,0
4642,0.307,2.908,-0.479,-0.19,0.205,0
4643,0.442,2.439,-0.453,-0.226,-0.117,0
4644,0.686,3.259,-0.525,-0.225,0.157,0
4645,0.249,1.423,1.518,-0.459,-0.233,0
4646,0.349,0.801,0.72,1.195,1.344,1
4647,0.15,1.138,1.605,-0.456,0.0,0
4648,0.413,0.791,-0.985,-1.254,-0.473,0
4649,0.691,0.817,2.021,-0.679,-0.684,1
4650,1.533,1.716,-0.331,0.433,1.298,0
4651,0.327,2.711,0.738,0.307,0.191,0
4652,0.297,0.626,2.667,0.974,0.522,1
4653,0.264,0.906,2.213,-0.609,-0.372,1
4654,3.367,0.66,0.941,-0.242,-0.095,0
4655,0.127,0.522,0.881,1.744,0.0,1
4656,0.146,0.627,0.454,0.294,0.915,1
4657,0.35,1.191,0.628,-0.277,-0.122,0
4658,0.279,1.373,1.137,0.453,0.0,0
4659,0.72,0.502,0.87,2.021,-0.563,0
4660,1.014,0.492,1.761,0.847,-0.24,1
4661,2.909,0.521,1.263,-0.33,-0.142,0
4662,0.299,0.849,1.679,-0.609,0.507,1
4663,0.1,0.508,0.479,1.837,0.0,1
4664,0.172,0.714,0.53,0.353,0.9,1
4665,1.322,1.153,0.403,0.371,-0.395,0
4666,0.431,0.803,1.946,-0.764,0.523,1
4667,0.602,0.504,2.298,0.889,-0.435,1
4668,0.266,1.229,2.271,0.879,-0.326,0
4669,0.269,1.117,2.659,-0.671,-0.328,0
4670,0.328,0.656,0.838,2.117,1.779,1
4671,-0.121,1.064,2.83,-0.798,0.0,0
4672,0.755,3.309,-0.469,0.254,-0.152,0
4673,2.781,0.932,0.3,0.177,-0.177,0
4674,0.245,0.355,0.744,1.934,1.389,1
4675,0.748,1.16,0.798,0.896,0.821,1
4676,0.757,1.426,0.594,0.232,0.22,0
4677,0.299,1.968,1.041,0.862,-0.426,0
4678,0.796,2.222,-0.437,-0.362,1.473,0
4679,0.304,0.561,1.215,0.762,0.0,1
4680,0.651,2.36,-0.503,0.291,0.148,0
4681,-0.147,1.393,1.573,-0.543,0.0,0
4682,0.477,1.051,1.546,1.689,-0.494,1
4683,0.283,1.008,2.195,-0.895,0.0,0
4684,0.222,0.577,0.607,1.784,-1.143,1
4685,3.489,0.378,-0.122,-0.068,-0.049,0
4686,0.189,0.363,0.528,-0.789,1.537,0
4687,0.187,0.518,0.709,-0.783,1.877,0
4688,2.708,0.54,-0.143,-0.084,0.139,0
4689,0.184,0.702,0.859,1.858,0.0,1
4690,0.588,0.442,2.201,1.255,1.27,1
4691,0.308,1.214,0.546,0.307,0.0,0
4692,0.362,2.848,-0.601,0.483,0.694,0
4693,0.582,3.252,-0.511,0.702,-0.25,0
4694,0.273,1.306,2.321,-0.523,0.519,0
4695,1.973,1.482,-0.319,0.222,-0.101,0
4696,0.422,3.294,-0.51,-0.203,-0.133,0
4697,0.693,1.99,-0.31,0.179,-0.114,0
4698,1.099,2.428,-0.398,-0.169,-0.112,0
4699,0.269,1.497,2.217,-0.727,0.566,0
4700,0.488,3.365,-0.445,0.36,0.689,0
4701,1.418,1.756,-0.379,-0.132,0.0,0
4702,0.208,1.306,1.854,-0.784,-0.537,0
4703,1.821,1.432,0.518,0.343,0.651,0
4704,2.628,0.845,0.402,0.299,0.703,0
4705,0.195,1.537,1.311,0.581,0.0,0
4706,1.473,2.268,-0.362,0.19,-0.181,0
4707,0.284,1.945,1.864,0.609,0.0,0
4708,1.166,1.382,1.907,0.706,0.375,1
4709,0.469,3.172,-0.551,-0.226,-0.153,0
4710,0.62,1.695,-0.579,-0.232,-0.163,0
4711,3.151,0.54,0.227,0.216,-0.061,0
4712,1.781,1.995,-0.36,-0.139,-0.105,0
4713,0.942,1.88,1.179,0.719,0.725,0
4714,0.243,0.917,-0.659,2.233,-1.078,1
4715,0.399,0.824,2.574,-0.686,0.621,0
4716,1.046,2.514,0.865,0.812,-0.214,1
4717,0.231,2.251,-0.457,0.322,-0.184,0
4718,0.224,1.072,2.294,-0.74,-0.456,0
4719,1.396,2.01,-0.286,-0.156,-0.133,0
4720,1.179,1.328,-0.231,-0.093,-0.064,0
4721,0.121,0.575,0.967,0.943,0.0,1
4722,3.256,1.141,0.356,0.279,0.132,0
4723,-0.221,3.016,-0.621,-0.33,-0.171,0
4724,0.314,2.256,1.035,0.564,0.272,0
4725,0.539,1.666,1.935,1.431,-0.431,1
4726,3.773,-0.306,-0.128,-0.087,-0.065,0
